param-0-nm,param-1-n,param-2-m,Rewrite-for-gen-real,Rewrite-for-gen-sys,Rewrite-for-gen-user,Rewrite-for-gen:etransitivity-for-sides-real,Rewrite-for-gen:etransitivity-for-sides-sys,Rewrite-for-gen:etransitivity-for-sides-user,Rewrite-for-gen:generalize-hyps-for-rewriting-real,Rewrite-for-gen:generalize-hyps-for-rewriting-sys,Rewrite-for-gen:generalize-hyps-for-rewriting-user,Rewrite-for-gen-skip-cbv-real,Rewrite-for-gen-skip-cbv-sys,Rewrite-for-gen-skip-cbv-user,Rewrite-lhs-for-regression-quadratic-real,Rewrite-lhs-for-regression-quadratic-sys,Rewrite-lhs-for-regression-quadratic-user,Rewrite-lhs-for-skip-cbv-regression-quadratic-real,Rewrite-lhs-for-skip-cbv-regression-quadratic-sys,Rewrite-lhs-for-skip-cbv-regression-quadratic-user,cps+cbn-regression-quadratic-real,cps+cbn-regression-quadratic-sys,cps+cbn-regression-quadratic-user,cps+cbv-regression-quadratic-real,cps+cbv-regression-quadratic-sys,cps+cbv-regression-quadratic-user,cps+lazy-regression-quadratic-real,cps+lazy-regression-quadratic-sys,cps+lazy-regression-quadratic-user,cps+native-compute-regression-quadratic-real,cps+native-compute-regression-quadratic-sys,cps+native-compute-regression-quadratic-user,cps+simpl-regression-quadratic-real,cps+simpl-regression-quadratic-sys,cps+simpl-regression-quadratic-user,cps+vm-compute-regression-quadratic-real,cps+vm-compute-regression-quadratic-sys,cps+vm-compute-regression-quadratic-user,do-reify-rhs-with:notypeclasses-refine-real,do-reify-rhs-with:notypeclasses-refine-sys,do-reify-rhs-with:notypeclasses-refine-user,do-reify-rhs-with:reify-hint-real,do-reify-rhs-with:reify-hint-sys,do-reify-rhs-with:reify-hint-user,do-rewrite-with:refine-interp-rewrite-real,do-rewrite-with:refine-interp-rewrite-sys,do-rewrite-with:refine-interp-rewrite-user,do-rewrite-with:refine-trans-real,do-rewrite-with:refine-trans-sys,do-rewrite-with:refine-trans-user,do-rewrite-with:vm-cast-no-check-real,do-rewrite-with:vm-cast-no-check-sys,do-rewrite-with:vm-cast-no-check-user,final-cbv-real,final-cbv-sys,final-cbv-user,prove-Wf-real,prove-Wf-sys,prove-Wf-user,prove-Wf-with:refine-real,prove-Wf-with:refine-sys,prove-Wf-with:refine-user,prove-Wf-with:reflexivity-real,prove-Wf-with:reflexivity-sys,prove-Wf-with:reflexivity-user,prove-Wf-with:split-real,prove-Wf-with:split-sys,prove-Wf-with:split-user,prove-Wf-with:vm-compute-real,prove-Wf-with:vm-compute-sys,prove-Wf-with:vm-compute-user,reification-real,reification-sys,reification-user,rewrite-strat(bottomup-bottomup)-regression-exponential-real,rewrite-strat(bottomup-bottomup)-regression-exponential-sys,rewrite-strat(bottomup-bottomup)-regression-exponential-user,rewrite-strat(topdown-bottomup)-regression-exponential-real,rewrite-strat(topdown-bottomup)-regression-exponential-sys,rewrite-strat(topdown-bottomup)-regression-exponential-user,rewriting-real,rewriting-sys,rewriting-user,setoid-rewrite-regression-cubic-real,setoid-rewrite-regression-cubic-sys,setoid-rewrite-regression-cubic-user,vm-compute-and-unify-in-rewrite-real,vm-compute-and-unify-in-rewrite-sys,vm-compute-and-unify-in-rewrite-user
3681,1,3681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.648,0.016,48.632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3681,3681,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.041,0.008,17.033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3689,1,3689,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.148,0.021,0.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3689,3689,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,0.011,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3696,1,3696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.464,0.028,52.437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3696,3696,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.254,0.003,18.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3709,1,3709,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.141,0.011,0.019,,,,0.015,0.003,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3709,3709,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.157,0.023,0.023,,,,0.021,0.,0.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3711,1,3711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.225,0.027,54.198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3711,3711,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.693,0.036,20.657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3724,1,3724,,,,,,,,,,,,,,,,,,,,,,0.012,0.,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3724,3724,1,,,,,,,,,,,,,,,,,,,,,,0.01,0.,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3726,1,3726,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.136,0.009,0.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3726,3726,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.133,0.014,0.024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3727,1,3727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.304,0.035,54.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3727,3727,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.946,0.107,18.838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3733,1,3733,,,,,,,,,,,,,,,,,,,,,,0.013,0.,0.013,0.016,0.,0.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3733,3733,1,,,,,,,,,,,,,,,,,,,,,,0.01,0.,0.01,0.013,0.,0.013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3742,1,3742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.638,0.028,53.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3742,3742,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.815,0.004,19.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3745,1,3745,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.133,0.015,0.015,,,,0.015,0.,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3745,3745,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.147,0.015,0.022,,,,0.02,0.,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3757,1,3757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.407,0.011,54.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3757,3757,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.483,0.011,17.471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3763,1,3763,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.148,0.012,0.028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3763,3763,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.144,0.022,0.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3772,1,3772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.1,0.032,55.068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3772,3772,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.946,0.007,17.938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3781,1,3781,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.138,0.014,0.021,,,,0.015,0.,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3781,3781,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.132,0.012,0.024,,,,0.021,0.,0.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3782,61,62,,,,,,,,,,,,,,,,,,,,,,0.006,0.,0.006,0.007,0.,0.007,0.136,0.007,0.022,0.546,0.,0.546,0.015,0.,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3787,1,3787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.688,0.027,55.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3787,3787,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.054,0.007,19.046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3792,1,3792,,,,,,,,,,,,,,,,,,,,,,0.012,0.,0.012,0.015,0.,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3792,3792,1,,,,,,,,,,,,,,,,,,,,,,0.01,0.,0.01,0.023,0.,0.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3799,1,3799,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.139,0.016,0.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3799,3799,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.142,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3802,1,3802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.325,0.,52.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3802,3802,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.153,0.,18.152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3811,1,3811,,,,,,,,,,,,,,,,,,,,,,,,,0.019,0.,0.019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3811,3811,1,,,,,,,,,,,,,,,,,,,,,,,,,0.013,0.,0.013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3817,1,3817,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.132,0.011,0.019,,,,0.015,0.,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3817,3817,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.152,0.012,0.036,,,,0.022,0.,0.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3822,1,3822,,,,,,,,,,,,,,,,,,,,,,0.016,0.,0.016,,,,,,,55.438,0.011,55.426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3822,3822,1,,,,,,,,,,,,,,,,,,,,,,0.011,0.,0.011,,,,,,,19.587,0.003,19.583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3836,1,3836,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.173,0.017,0.049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3836,3836,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.145,0.014,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3842,1,3842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.803,0.015,56.787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3842,3842,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.457,0.016,19.441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3850,1,3850,,,,,,,,,,,,,,,,,,,,,,0.018,0.,0.018,0.015,0.,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3850,3850,1,,,,,,,,,,,,,,,,,,,,,,0.011,0.,0.011,0.017,0.,0.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3853,1,3853,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.138,0.019,0.012,,,,0.015,0.,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3853,3853,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,0.014,0.023,,,,0.021,0.,0.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3861,1,3861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.86,0.031,55.828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3861,3861,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.106,0.007,19.098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3873,1,3873,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.137,0.018,0.014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3873,3873,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.148,0.016,0.024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3881,1,3881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.141,0.019,58.121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3881,3881,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.559,0.008,19.551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3889,1,3889,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13,0.015,0.015,,,,0.016,0.,0.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3889,3889,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.156,0.015,0.035,,,,0.021,0.,0.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3901,1,3901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.734,0.027,58.706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3901,3901,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.359,0.032,20.327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3906,62,63,,,,,,,,,,,,,,,,,,,,,,0.006,0.,0.006,0.007,0.,0.007,0.145,0.011,0.035,0.584,0.,0.584,0.018,0.,0.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3908,1,3908,,,,,,,,,,,,,,,,,,,,,,0.012,0.,0.012,0.015,0.,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3908,3908,1,,,,,,,,,,,,,,,,,,,,,,0.014,0.,0.014,0.014,0.,0.014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3910,1,3910,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.137,0.017,0.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3910,3910,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.145,0.015,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3920,1,3920,,,,,,,,,,,,,,,,,,,,,,0.012,0.,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3920,3920,1,,,,,,,,,,,,,,,,,,,,,,0.015,0.,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3921,1,3921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.59,0.011,59.578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3921,3921,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.921,0.015,19.905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3925,1,3925,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.137,0.015,0.015,,,,0.016,0.,0.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3925,3925,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.141,0.008,0.03,,,,0.021,0.,0.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3940,1,3940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.233,0.003,58.218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3940,3940,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.239,0.,20.239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3947,1,3947,,,,,,,,,,,,,,,,,,,,,,,,,0.016,0.,0.016,0.142,0.008,0.024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3947,3947,1,,,,,,,,,,,,,,,,,,,,,,,,,0.013,0.,0.013,0.185,0.021,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3960,1,3960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.804,0.,56.804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3960,3960,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.726,0.,19.726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3961,1,3961,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.129,0.011,0.019,,,,0.016,0.,0.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3961,3961,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.157,0.019,0.032,,,,0.043,0.003,0.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3967,1,3967,,,,,,,,,,,,,,,,,,,,,,0.012,0.,0.012,0.027,0.007,0.019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3967,3967,1,,,,,,,,,,,,,,,,,,,,,,0.011,0.,0.011,0.014,0.,0.014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3980,1,3980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.172,0.,57.172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3980,3980,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.557,0.,19.556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3984,1,3984,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.142,0.015,0.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3984,3984,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.144,0.016,0.024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3997,1,3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.139,0.016,0.016,,,,0.016,0.,0.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3997,3997,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,0.011,0.027,,,,0.022,0.,0.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4000,1,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.066,0.,58.066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4000,4000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.477,0.,19.477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4013,1,4013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.608,0.,57.608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4013,4013,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.567,0.075,20.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4018,1,4018,,,,,,,,,,,,,,,,,,,,,,0.013,0.,0.013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4018,4018,1,,,,,,,,,,,,,,,,,,,,,,0.011,0.,0.011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4020,1,4020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.718,0.,58.717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4020,4020,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.544,0.,19.544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4021,1,4021,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.138,0.011,0.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4021,4021,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.156,0.022,0.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4025,1,4025,,,,,,,,,,,,,,,,,,,,,,0.029,0.,0.029,0.02,0.,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4025,4025,1,,,,,,,,,,,,,,,,,,,,,,0.011,0.,0.011,0.014,0.,0.014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4032,63,64,,,,,,,,,,,,,,,,,,,,,,0.007,0.,0.007,0.007,0.,0.007,0.136,0.011,0.022,0.593,0.,0.593,0.017,0.,0.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4033,1,4033,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.131,0.008,0.024,,,,0.016,0.,0.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4033,4033,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.158,0.015,0.039,,,,0.022,0.,0.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4039,1,4039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.866,0.,58.865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4039,4039,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.376,0.,19.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4058,1,4058,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.137,0.012,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4058,4058,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.142,0.011,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4059,1,4059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.36,0.,58.358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4059,4059,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.521,0.,19.521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4069,1,4069,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.134,0.012,0.02,,,,0.016,0.,0.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4069,4069,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.139,0.008,0.031,,,,0.029,0.,0.029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4079,1,4079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.398,0.,59.397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4079,4079,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.846,0.239,20.606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
