param 0-nm,param 1-n,param 2-m,param 3-input-size,param 4-output-size,param 5-num-rewrites,param kind,param n,Rewrite_for_gen real,Rewrite_for_gen sys,Rewrite_for_gen user,Rewrite_for_gen:etransitivity_for_sides real,Rewrite_for_gen:etransitivity_for_sides sys,Rewrite_for_gen:etransitivity_for_sides user,Rewrite_for_gen:generalize_hyps_for_rewriting real,Rewrite_for_gen:generalize_hyps_for_rewriting sys,Rewrite_for_gen:generalize_hyps_for_rewriting user,Rewrite_for_gen_skip_cbv real,Rewrite_for_gen_skip_cbv sys,Rewrite_for_gen_skip_cbv user,Rewrite_lhs_for-regression-quadratic real,Rewrite_lhs_for-regression-quadratic sys,Rewrite_lhs_for-regression-quadratic user,Rewrite_lhs_for_skip_cbv-regression-quadratic real,Rewrite_lhs_for_skip_cbv-regression-quadratic sys,Rewrite_lhs_for_skip_cbv-regression-quadratic user,autorewrite-regression-cubic real,autorewrite-regression-cubic sys,autorewrite-regression-cubic user,cbn-regression-cubic real,cbn-regression-cubic sys,cbn-regression-cubic user,cbv-regression-quadratic real,cbv-regression-quadratic sys,cbv-regression-quadratic user,cps+cbn-regression-quadratic real,cps+cbn-regression-quadratic sys,cps+cbn-regression-quadratic user,cps+cbv-regression-quadratic real,cps+cbv-regression-quadratic sys,cps+cbv-regression-quadratic user,cps+lazy-regression-quadratic real,cps+lazy-regression-quadratic sys,cps+lazy-regression-quadratic user,cps+native_compute native_compute compilation real,cps+native_compute native_compute conversion to native code real,cps+native_compute native_compute evaluation real,cps+native_compute native_compute reification real,cps+native_compute-regression-quadratic real,cps+native_compute-regression-quadratic sys,cps+native_compute-regression-quadratic user,cps+simpl-regression-quadratic real,cps+simpl-regression-quadratic sys,cps+simpl-regression-quadratic user,cps+vm_compute-regression-quadratic real,cps+vm_compute-regression-quadratic sys,cps+vm_compute-regression-quadratic user,do_reify_rhs_with:notypeclasses_refine real,do_reify_rhs_with:notypeclasses_refine sys,do_reify_rhs_with:notypeclasses_refine user,do_reify_rhs_with:reify_hint real,do_reify_rhs_with:reify_hint sys,do_reify_rhs_with:reify_hint user,do_rewrite_with:refine_interp_rewrite real,do_rewrite_with:refine_interp_rewrite sys,do_rewrite_with:refine_interp_rewrite user,do_rewrite_with:refine_trans real,do_rewrite_with:refine_trans sys,do_rewrite_with:refine_trans user,do_rewrite_with:vm_cast_no_check real,do_rewrite_with:vm_cast_no_check sys,do_rewrite_with:vm_cast_no_check user,final_cbv real,final_cbv sys,final_cbv user,lazy-regression-quadratic real,lazy-regression-quadratic sys,lazy-regression-quadratic user,native_compute(1) native_compute compilation real,native_compute(1) native_compute conversion to native code real,native_compute(1) native_compute evaluation real,native_compute(1) native_compute reification real,native_compute(1)-regression-quadratic real,native_compute(1)-regression-quadratic sys,native_compute(1)-regression-quadratic user,native_compute(2) native_compute compilation real,native_compute(2) native_compute conversion to native code real,native_compute(2) native_compute evaluation real,native_compute(2) native_compute reification real,native_compute(2)-regression-quadratic real,native_compute(2)-regression-quadratic sys,native_compute(2)-regression-quadratic user,prove_Wf real,prove_Wf sys,prove_Wf user,prove_Wf_with:refine real,prove_Wf_with:refine sys,prove_Wf_with:refine user,prove_Wf_with:reflexivity real,prove_Wf_with:reflexivity sys,prove_Wf_with:reflexivity user,prove_Wf_with:split real,prove_Wf_with:split sys,prove_Wf_with:split user,prove_Wf_with:vm_compute real,prove_Wf_with:vm_compute sys,prove_Wf_with:vm_compute user,reification real,reification sys,reification user,rewrite!-regression-cubic real,rewrite!-regression-cubic sys,rewrite!-regression-cubic user,rewrite_strat(bottomup)-regression-cubic real,rewrite_strat(bottomup)-regression-cubic sys,rewrite_strat(bottomup)-regression-cubic user,rewrite_strat(bottomup)-regression-exponential real,rewrite_strat(bottomup)-regression-exponential sys,rewrite_strat(bottomup)-regression-exponential user,"rewrite_strat(bottomup,bottomup)-regression-exponential real","rewrite_strat(bottomup,bottomup)-regression-exponential sys","rewrite_strat(bottomup,bottomup)-regression-exponential user",rewrite_strat(topdown)-regression-cubic real,rewrite_strat(topdown)-regression-cubic sys,rewrite_strat(topdown)-regression-cubic user,rewrite_strat(topdown)-regression-exponential real,rewrite_strat(topdown)-regression-exponential sys,rewrite_strat(topdown)-regression-exponential user,"rewrite_strat(topdown,bottomup)-regression-exponential real","rewrite_strat(topdown,bottomup)-regression-exponential sys","rewrite_strat(topdown,bottomup)-regression-exponential user",rewriting real,rewriting sys,rewriting user,setoid_rewrite-regression-cubic real,setoid_rewrite-regression-cubic sys,setoid_rewrite-regression-cubic user,simpl-regression-cubic real,simpl-regression-cubic sys,simpl-regression-cubic user,ssr-rewrite!-regression-cubic real,ssr-rewrite!-regression-cubic sys,ssr-rewrite!-regression-cubic user,vm_compute-regression-quadratic real,vm_compute-regression-quadratic sys,vm_compute-regression-quadratic user,vm_compute_and_unify_in_rewrite real,vm_compute_and_unify_in_rewrite sys,vm_compute_and_unify_in_rewrite user
99000,3,6600,198031,31,99000,Plus0Tree,,1.316,0.,1.316,0.,0.,0.,0.007,0.,0.007,,,,1.317,0.,1.317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.145,0.,0.145,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.004,0.,0.004,,,,,,,,,,,,,,,,,,0.018,0.,0.018,0.001,0.,0.001,0.,0.,0.,0.008,0.,0.008,0.004,0.,0.004,0.156,0.,0.156,,,,,,,,,,,,,,,,,,,,,,1.134,0.,1.134,,,,,,,,,,,,,1.103,0.,1.103
99015,3,6601,198061,31,99015,Plus0Tree,,1.307,0.,1.307,0.,0.,0.,0.007,0.,0.007,,,,1.307,0.,1.307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.148,0.,0.148,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.004,0.,0.004,,,,,,,,,,,,,,,,,,0.019,0.,0.019,0.002,0.,0.002,0.,0.,0.,0.008,0.,0.008,0.004,0.,0.004,0.156,0.,0.156,,,,,,,,,,,,,,,,,,,,,,1.125,0.,1.125,,,,,,,,,,,,,1.102,0.,1.102
99030,3,6602,198091,31,99030,Plus0Tree,,1.305,0.,1.305,0.,0.,0.,0.007,0.,0.007,,,,1.305,0.,1.305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.15,0.,0.15,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.004,0.,0.004,,,,,,,,,,,,,,,,,,0.019,0.,0.019,0.002,0.,0.002,0.,0.,0.,0.008,0.,0.008,0.004,0.,0.004,0.158,0.,0.158,,,,,,,,,,,,,,,,,,,,,,1.121,0.,1.121,,,,,,,,,,,,,1.098,0.,1.098
99036,5,1572,198199,127,99036,Plus0Tree,,1.439,0.,1.439,0.,0.,0.,0.008,0.,0.008,,,,1.439,0.,1.439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.159,0.,0.159,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.006,0.,0.006,,,,,,,,,,,,,,,,,,0.028,0.,0.028,0.005,0.,0.005,0.,0.,0.,0.011,0.,0.011,0.005,0.,0.005,0.168,0.,0.168,,,,,,,,,,,,,,,,,,,,,,1.24,0.,1.24,,,,,,,,,,,,,1.208,0.,1.208
99045,3,6603,198121,31,99045,Plus0Tree,,1.312,0.,1.311,0.,0.,0.,0.007,0.,0.007,,,,1.313,0.,1.312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.147,0.,0.147,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.004,0.,0.004,,,,,,,,,,,,,,,,,,0.026,0.,0.026,0.002,0.,0.002,0.,0.,0.,0.008,0.,0.008,0.004,0.,0.004,0.155,0.,0.155,,,,,,,,,,,,,,,,,,,,,,1.132,0.,1.13,,,,,,,,,,,,,1.1,0.,1.1
99060,3,6604,198151,31,99060,Plus0Tree,,1.324,0.,1.324,0.,0.,0.,0.008,0.,0.008,,,,1.324,0.,1.324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.157,0.,0.157,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.004,0.,0.004,,,,,,,,,,,,,,,,,,0.018,0.,0.018,0.001,0.,0.001,0.,0.,0.,0.008,0.,0.008,0.004,0.,0.004,0.168,0.,0.168,,,,,,,,,,,,,,,,,,,,,,1.125,0.,1.125,,,,,,,,,,,,,1.103,0.,1.103
99075,3,6605,198181,31,99075,Plus0Tree,,1.297,0.,1.297,0.,0.,0.,0.007,0.,0.007,,,,1.298,0.,1.298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.149,0.,0.149,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.004,0.,0.004,,,,,,,,,,,,,,,,,,0.021,0.,0.021,0.001,0.,0.001,0.,0.,0.,0.011,0.,0.011,0.004,0.,0.004,0.157,0.,0.157,,,,,,,,,,,,,,,,,,,,,,1.115,0.,1.115,,,,,,,,,,,,,1.089,0.,1.089
99090,3,6606,198211,31,99090,Plus0Tree,,1.309,0.,1.309,0.,0.,0.,0.008,0.,0.008,,,,1.309,0.,1.309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.157,0.,0.157,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.004,0.,0.004,,,,,,,,,,,,,,,,,,0.018,0.,0.018,0.001,0.,0.001,0.,0.,0.,0.008,0.,0.008,0.004,0.,0.004,0.168,0.,0.168,,,,,,,,,,,,,,,,,,,,,,1.112,0.,1.112,,,,,,,,,,,,,1.09,0.,1.09
99099,5,1573,198325,127,99099,Plus0Tree,,1.438,0.,1.438,0.,0.,0.,0.008,0.,0.008,,,,1.438,0.,1.438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.164,0.,0.164,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.006,0.,0.006,,,,,,,,,,,,,,,,,,0.025,0.,0.025,0.002,0.,0.002,0.,0.,0.,0.012,0.,0.012,0.005,0.,0.005,0.173,0.,0.172,,,,,,,,,,,,,,,,,,,,,,1.236,0.,1.236,,,,,,,,,,,,,1.206,0.,1.206
99105,3,6607,198241,31,99105,Plus0Tree,,1.297,0.,1.296,0.,0.,0.,0.007,0.,0.007,,,,1.298,0.,1.297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.145,0.,0.145,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.004,0.,0.004,,,,,,,,,,,,,,,,,,0.021,0.,0.021,0.001,0.,0.001,0.,0.,0.,0.009,0.,0.009,0.004,0.,0.004,0.153,0.,0.153,,,,,,,,,,,,,,,,,,,,,,1.119,0.,1.118,,,,,,,,,,,,,1.093,0.,1.093
99120,3,6608,198271,31,99120,Plus0Tree,,1.3,0.,1.3,0.,0.,0.,0.007,0.,0.007,,,,1.3,0.,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.144,0.,0.144,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.004,0.,0.004,,,,,,,,,,,,,,,,,,0.023,0.,0.023,0.002,0.,0.002,0.,0.,0.,0.008,0.,0.008,0.004,0.,0.004,0.152,0.,0.152,,,,,,,,,,,,,,,,,,,,,,1.122,0.,1.122,,,,,,,,,,,,,1.094,0.,1.094
99135,3,6609,198301,31,99135,Plus0Tree,,1.29,0.,1.29,0.,0.,0.,0.007,0.,0.007,,,,1.29,0.,1.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.148,0.,0.148,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.004,0.,0.004,,,,,,,,,,,,,,,,,,0.019,0.,0.019,0.002,0.,0.002,0.,0.,0.,0.008,0.,0.008,0.004,0.,0.004,0.156,0.,0.156,,,,,,,,,,,,,,,,,,,,,,1.108,0.,1.108,,,,,,,,,,,,,1.085,0.,1.085
99150,3,6610,198331,31,99150,Plus0Tree,,1.29,0.,1.29,0.,0.,0.,0.007,0.,0.007,,,,1.29,0.,1.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.146,0.,0.146,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.004,0.,0.004,,,,,,,,,,,,,,,,,,0.02,0.,0.02,0.003,0.,0.003,0.,0.,0.,0.008,0.,0.008,0.003,0.,0.003,0.155,0.,0.155,,,,,,,,,,,,,,,,,,,,,,1.11,0.,1.11,,,,,,,,,,,,,1.086,0.,1.086
99162,5,1574,198451,127,99162,Plus0Tree,,1.447,0.,1.447,0.,0.,0.,0.008,0.,0.008,,,,1.447,0.,1.447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.172,0.,0.172,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.006,0.,0.006,,,,,,,,,,,,,,,,,,0.024,0.,0.024,0.002,0.,0.002,0.,0.,0.,0.011,0.,0.011,0.005,0.,0.005,0.18,0.,0.18,,,,,,,,,,,,,,,,,,,,,,1.237,0.,1.237,,,,,,,,,,,,,1.208,0.,1.208
99165,3,6611,198361,31,99165,Plus0Tree,,1.301,0.,1.301,0.,0.,0.,0.007,0.,0.007,,,,1.302,0.,1.302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.151,0.,0.151,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.004,0.,0.004,,,,,,,,,,,,,,,,,,0.023,0.,0.023,0.001,0.,0.001,0.,0.,0.,0.008,0.,0.008,0.004,0.,0.004,0.159,0.,0.159,,,,,,,,,,,,,,,,,,,,,,1.117,0.,1.117,,,,,,,,,,,,,1.09,0.,1.09
99180,3,6612,198391,31,99180,Plus0Tree,,1.293,0.,1.293,0.,0.,0.,0.007,0.,0.007,,,,1.294,0.,1.294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.151,0.,0.151,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.004,0.,0.004,,,,,,,,,,,,,,,,,,0.018,0.,0.018,0.001,0.,0.001,0.,0.,0.,0.008,0.,0.008,0.004,0.,0.004,0.16,0.,0.16,,,,,,,,,,,,,,,,,,,,,,1.108,0.,1.108,,,,,,,,,,,,,1.086,0.,1.086
99195,3,6613,198421,31,99195,Plus0Tree,,1.288,0.,1.288,0.,0.,0.,0.008,0.,0.008,,,,1.289,0.,1.289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.142,0.,0.142,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.004,0.,0.004,,,,,,,,,,,,,,,,,,0.021,0.,0.021,0.004,0.,0.004,0.,0.,0.,0.008,0.,0.008,0.004,0.,0.004,0.15,0.,0.15,,,,,,,,,,,,,,,,,,,,,,1.113,0.,1.113,,,,,,,,,,,,,1.088,0.,1.088
99210,3,6614,198451,31,99210,Plus0Tree,,1.301,0.,1.301,0.,0.,0.,0.007,0.,0.007,,,,1.302,0.,1.302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.147,0.,0.147,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.004,0.,0.004,,,,,,,,,,,,,,,,,,0.021,0.,0.021,0.001,0.,0.001,0.,0.,0.,0.008,0.,0.008,0.004,0.,0.004,0.155,0.,0.155,,,,,,,,,,,,,,,,,,,,,,1.121,0.,1.121,,,,,,,,,,,,,1.096,0.,1.096
99225,3,6615,198481,31,99225,Plus0Tree,,1.291,0.,1.29,0.,0.,0.,0.007,0.,0.007,,,,1.292,0.,1.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.146,0.,0.146,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.004,0.,0.004,,,,,,,,,,,,,,,,,,0.018,0.,0.018,0.001,0.,0.001,0.,0.,0.,0.008,0.,0.008,0.004,0.,0.004,0.154,0.,0.154,,,,,,,,,,,,,,,,,,,,,,1.112,0.,1.111,,,,,,,,,,,,,1.088,0.,1.088
99225,5,1575,198577,127,99225,Plus0Tree,,1.456,0.,1.456,0.,0.,0.,0.009,0.,0.009,,,,1.457,0.,1.457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.172,0.,0.172,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.006,0.,0.006,,,,,,,,,,,,,,,,,,0.032,0.,0.032,0.002,0.,0.002,0.,0.,0.,0.011,0.,0.011,0.005,0.,0.005,0.181,0.,0.181,,,,,,,,,,,,,,,,,,,,,,1.245,0.,1.245,,,,,,,,,,,,,1.209,0.,1.209
99240,3,6616,198511,31,99240,Plus0Tree,,1.288,0.,1.288,0.,0.,0.,0.007,0.,0.007,,,,1.288,0.,1.288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.142,0.,0.142,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.004,0.,0.004,,,,,,,,,,,,,,,,,,0.018,0.,0.018,0.001,0.,0.001,0.,0.,0.,0.008,0.,0.008,0.004,0.,0.004,0.15,0.,0.15,,,,,,,,,,,,,,,,,,,,,,1.112,0.,1.112,,,,,,,,,,,,,1.09,0.,1.09
99255,3,6617,198541,31,99255,Plus0Tree,,1.294,0.,1.294,0.,0.,0.,0.007,0.,0.007,,,,1.294,0.,1.294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.146,0.,0.146,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.004,0.,0.004,,,,,,,,,,,,,,,,,,0.022,0.,0.022,0.002,0.,0.002,0.,0.,0.,0.011,0.,0.011,0.004,0.,0.004,0.154,0.,0.154,,,,,,,,,,,,,,,,,,,,,,1.114,0.,1.114,,,,,,,,,,,,,1.088,0.,1.088
99270,3,6618,198571,31,99270,Plus0Tree,,1.311,0.,1.311,0.,0.,0.,0.007,0.,0.007,,,,1.311,0.,1.311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.151,0.,0.151,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.004,0.,0.004,,,,,,,,,,,,,,,,,,0.019,0.,0.019,0.002,0.,0.002,0.,0.,0.,0.008,0.,0.008,0.004,0.,0.004,0.162,0.,0.162,,,,,,,,,,,,,,,,,,,,,,1.124,0.,1.124,,,,,,,,,,,,,1.101,0.,1.101
99285,3,6619,198601,31,99285,Plus0Tree,,1.298,0.,1.297,0.,0.,0.,0.007,0.,0.007,,,,1.298,0.,1.297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.152,0.,0.152,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.004,0.,0.004,,,,,,,,,,,,,,,,,,0.018,0.,0.018,0.001,0.,0.001,0.,0.,0.,0.008,0.,0.008,0.004,0.,0.004,0.161,0.,0.161,,,,,,,,,,,,,,,,,,,,,,1.112,0.,1.111,,,,,,,,,,,,,1.089,0.,1.089
99288,5,1576,198703,127,99288,Plus0Tree,,1.459,0.,1.459,0.,0.,0.,0.009,0.,0.009,,,,1.459,0.,1.459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.16,0.,0.16,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.006,0.,0.006,,,,,,,,,,,,,,,,,,0.033,0.,0.033,0.002,0.,0.002,0.,0.,0.,0.011,0.,0.011,0.013,0.,0.013,0.168,0.,0.168,,,,,,,,,,,,,,,,,,,,,,1.26,0.,1.26,,,,,,,,,,,,,1.222,0.,1.222
99300,3,6620,198631,31,99300,Plus0Tree,,1.287,0.,1.287,0.,0.,0.,0.007,0.,0.007,,,,1.287,0.,1.287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.143,0.,0.143,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.004,0.,0.004,,,,,,,,,,,,,,,,,,0.018,0.,0.018,0.001,0.,0.001,0.,0.,0.,0.008,0.,0.008,0.004,0.,0.004,0.151,0.,0.151,,,,,,,,,,,,,,,,,,,,,,1.11,0.,1.11,,,,,,,,,,,,,1.088,0.,1.088
99315,3,6621,198661,31,99315,Plus0Tree,,1.296,0.,1.296,0.,0.,0.,0.007,0.,0.007,,,,1.297,0.,1.297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.146,0.,0.146,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.004,0.,0.004,,,,,,,,,,,,,,,,,,0.022,0.,0.022,0.002,0.,0.002,0.,0.,0.,0.011,0.,0.011,0.004,0.,0.004,0.155,0.,0.155,,,,,,,,,,,,,,,,,,,,,,1.117,0.,1.117,,,,,,,,,,,,,1.091,0.,1.091
99330,3,6622,198691,31,99330,Plus0Tree,,1.298,0.,1.298,0.,0.,0.,0.007,0.,0.007,,,,1.298,0.,1.298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.149,0.,0.149,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.004,0.,0.004,,,,,,,,,,,,,,,,,,0.019,0.,0.019,0.002,0.,0.002,0.,0.,0.,0.008,0.,0.008,0.004,0.,0.004,0.158,0.,0.158,,,,,,,,,,,,,,,,,,,,,,1.115,0.,1.115,,,,,,,,,,,,,1.092,0.,1.092
99345,3,6623,198721,31,99345,Plus0Tree,,1.294,0.,1.293,0.,0.,0.,0.008,0.,0.008,,,,1.294,0.,1.293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.146,0.,0.146,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.004,0.,0.004,,,,,,,,,,,,,,,,,,0.019,0.,0.019,0.001,0.,0.001,0.,0.,0.,0.008,0.,0.008,0.004,0.,0.004,0.154,0.,0.154,,,,,,,,,,,,,,,,,,,,,,1.113,0.,1.112,,,,,,,,,,,,,1.09,0.,1.09
99351,5,1577,198829,127,99351,Plus0Tree,,1.472,0.,1.472,0.,0.,0.,0.008,0.,0.008,,,,1.473,0.,1.473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.182,0.,0.182,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.006,0.,0.006,,,,,,,,,,,,,,,,,,0.023,0.,0.023,0.002,0.,0.002,0.,0.,0.,0.01,0.,0.01,0.005,0.,0.005,0.191,0.,0.191,,,,,,,,,,,,,,,,,,,,,,1.252,0.,1.252,,,,,,,,,,,,,1.224,0.,1.224
99360,3,6624,198751,31,99360,Plus0Tree,,1.289,0.,1.289,0.,0.,0.,0.007,0.,0.007,,,,1.289,0.,1.289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.147,0.,0.147,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.004,0.,0.004,,,,,,,,,,,,,,,,,,0.017,0.,0.017,0.001,0.,0.001,0.,0.,0.,0.007,0.,0.007,0.003,0.,0.003,0.155,0.,0.155,,,,,,,,,,,,,,,,,,,,,,1.109,0.,1.109,,,,,,,,,,,,,1.087,0.,1.087
99375,3,6625,198781,31,99375,Plus0Tree,,1.297,0.,1.297,0.,0.,0.,0.007,0.,0.007,,,,1.297,0.,1.297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.151,0.,0.151,0.002,0.,0.002,0.001,0.,0.001,0.,0.,0.,0.004,0.,0.004,,,,,,,,,,,,,,,,,,0.018,0.,0.018,0.002,0.,0.002,0.,0.,0.,0.007,0.,0.007,0.004,0.,0.004,0.159,0.,0.159,,,,,,,,,,,,,,,,,,,,,,1.113,0.,1.113,,,,,,,,,,,,,1.089,0.,1.089
99390,3,6626,198811,31,99390,Plus0Tree,,1.301,0.,1.301,0.,0.,0.,0.007,0.,0.007,,,,1.301,0.,1.301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.155,0.,0.155,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.004,0.,0.004,,,,,,,,,,,,,,,,,,0.021,0.,0.021,0.002,0.,0.002,0.,0.,0.,0.01,0.,0.01,0.004,0.,0.004,0.166,0.,0.166,,,,,,,,,,,,,,,,,,,,,,1.109,0.,1.109,,,,,,,,,,,,,1.084,0.,1.084
99405,3,6627,198841,31,99405,Plus0Tree,,1.298,0.,1.297,0.,0.,0.,0.007,0.,0.007,,,,1.298,0.,1.297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.156,0.,0.156,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.004,0.,0.004,,,,,,,,,,,,,,,,,,0.022,0.,0.022,0.002,0.,0.002,0.,0.,0.,0.007,0.,0.007,0.004,0.,0.004,0.167,0.,0.167,,,,,,,,,,,,,,,,,,,,,,1.105,0.,1.104,,,,,,,,,,,,,1.078,0.,1.078
99414,5,1578,198955,127,99414,Plus0Tree,,1.472,0.,1.472,0.,0.,0.,0.008,0.,0.008,,,,1.472,0.,1.472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.18,0.,0.18,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.006,0.,0.006,,,,,,,,,,,,,,,,,,0.03,0.,0.03,0.002,0.,0.002,0.,0.,0.,0.016,0.,0.016,0.004,0.,0.004,0.189,0.,0.189,,,,,,,,,,,,,,,,,,,,,,1.253,0.,1.253,,,,,,,,,,,,,1.219,0.,1.219
99420,3,6628,198871,31,99420,Plus0Tree,,1.321,0.,1.32,0.,0.,0.,0.007,0.,0.007,,,,1.322,0.,1.321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.161,0.,0.16,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.004,0.,0.004,,,,,,,,,,,,,,,,,,0.019,0.,0.019,0.002,0.,0.002,0.,0.,0.,0.008,0.,0.008,0.004,0.,0.004,0.169,0.,0.169,,,,,,,,,,,,,,,,,,,,,,1.127,0.,1.126,,,,,,,,,,,,,1.104,0.,1.103
99435,3,6629,198901,31,99435,Plus0Tree,,1.321,0.,1.32,0.,0.,0.,0.007,0.,0.007,,,,1.322,0.,1.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.167,0.,0.167,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.004,0.,0.004,,,,,,,,,,,,,,,,,,0.019,0.,0.019,0.002,0.,0.002,0.,0.,0.,0.008,0.,0.008,0.004,0.,0.004,0.175,0.,0.175,,,,,,,,,,,,,,,,,,,,,,1.121,0.,1.12,,,,,,,,,,,,,1.098,0.,1.097
99450,3,6630,198931,31,99450,Plus0Tree,,1.314,0.,1.313,0.,0.,0.,0.007,0.,0.007,,,,1.315,0.,1.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.159,0.,0.159,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.004,0.,0.004,,,,,,,,,,,,,,,,,,0.019,0.,0.019,0.002,0.,0.002,0.,0.,0.,0.008,0.,0.008,0.004,0.,0.004,0.167,0.,0.167,,,,,,,,,,,,,,,,,,,,,,1.122,0.,1.121,,,,,,,,,,,,,1.099,0.,1.098
